Tanggal,Brand,Model,Segment_Fuel,Aktual
2022-06-01,Toyota,HiLux  2.4 P/U DC V,Diesel,95
2022-06-01,Toyota,HiLux  2.4 P/U SC E,Diesel,39
2022-06-01,Toyota,Hilux  2.4 P/U Single Cab 4x4,Diesel,100
2022-06-01,Toyota,LAND CRUISER 70,Bensin (ICE),0
2022-06-01,Toyota,Land Cruiser 300 GR-S,Bensin (ICE),7
2022-06-01,Toyota,Land Cruiser 300 VX-R,Bensin (ICE),15
2022-06-01,Toyota,Land Cruiser 300 ZX,Bensin (ICE),0
2022-06-01,Toyota,New  Agya 1.0 G,Bensin (ICE),0
2022-06-01,Toyota,New  Agya 1.2 G,Bensin (ICE),0
2022-06-01,Toyota,New  Agya 1.2 G A/T Mi 2020,Bensin (ICE),4
2022-06-01,Toyota,New  Agya 1.2 G Mi 2020,Bensin (ICE),39
2022-06-01,Toyota,New  Agya 1.2 G TRD A/T Mi 2020,Bensin (ICE),0
2022-06-01,Toyota,New  Agya 1.2 G TRD AT,Bensin (ICE),0
2022-06-01,Toyota,New  Agya 1.2 GR Sport 2021,Bensin (ICE),1089
2022-06-01,Toyota,New  Agya 1.2 GR Sport A/T 2021,Bensin (ICE),1012
2022-06-01,Toyota,New  Avanza 1.3 E 2019,Bensin (ICE),1
2022-06-01,Toyota,New  Avanza 1.3 E A/T 2019,Bensin (ICE),0
2022-06-01,Toyota,New  Avanza 1.3 G 2019,Bensin (ICE),3
2022-06-01,Toyota,New  Avanza 1.3 G A/T 2019,Bensin (ICE),0
2022-06-01,Toyota,New  Avanza Veloz  1.3 2019,Bensin (ICE),0
2022-06-01,Toyota,New  Avanza Veloz  1.5 2019,Bensin (ICE),0
2022-06-01,Toyota,New  Avanza Veloz  1.5 A/T 2019,Bensin (ICE),0
2022-06-01,Toyota,New  Fortuner SRZ 2.7 GR Sport A/T 2021,Bensin (ICE),139
2022-06-01,Toyota,New  Fortuner VRZ 2.4 GR Sport DSL A/T 2021,Bensin (ICE),1
2022-06-01,Toyota,New  Fortuner Vrz  2.8 4X4 A/T 2022,Bensin (ICE),0
2022-06-01,Toyota,New  Fortuner Vrz  2.8 A/T 2022,Bensin (ICE),141
2022-06-01,Toyota,New  Fortuner Vrz  2.8 Gr Sport 4X4 A/T 2022,Bensin (ICE),79
2022-06-01,Toyota,New  Fortuner Vrz  2.8 Gr Sport A/T 2022,Bensin (ICE),982
2022-06-01,Toyota,New  Rush   1.5 G A/T,Bensin (ICE),248
2022-06-01,Toyota,New  Rush 1.5 G,Bensin (ICE),277
2022-06-01,Toyota,New  Rush 1.5 GR Sport A/T 2021,Bensin (ICE),1910
2022-06-01,Toyota,New  Rush 1.5 S MT Mi TRD Sportivo,Bensin (ICE),1
2022-06-01,Toyota,New  Rush 1.5 S MT Mi TRD Sportivo AT,Bensin (ICE),0
2022-06-01,Toyota,New  Rush1.5 GR Sport 2021,Bensin (ICE),2273
2022-06-01,Toyota,New  Yaris  1.5 G CVT 3 Airbag,Bensin (ICE),5
2022-06-01,Toyota,New  Yaris  1.5 GR Sport 3 Airbag 2021,Bensin (ICE),43
2022-06-01,Toyota,New  Yaris  1.5 GR Sport CVT 3 Airbag 2021,Bensin (ICE),345
2022-06-01,Toyota,New  Yaris  1.5 GR Sport CVT 7 Airbag 2021,Bensin (ICE),67
2022-06-01,Toyota,New  Yaris  1.5 TRD CVT 3 Airbag,Bensin (ICE),0
2022-06-01,Toyota,New  Yaris  1.5 TRD CVT 7 Airbag,Bensin (ICE),0
2022-06-01,Toyota,Raize 1.0T G CVT One Tone New  2021,Bensin (ICE),114
2022-06-01,Toyota,Raize 1.0T G CVT Tw o Tone New  2021,Bensin (ICE),26
2022-06-01,Toyota,Raize 1.0T G One Tone New  2021,Bensin (ICE),117
2022-06-01,Toyota,Raize 1.0T G Tw o Tone New  2021,Bensin (ICE),1
2022-06-01,Toyota,Raize 1.0T GR CVT One Tone New  2021,Bensin (ICE),390
2022-06-01,Toyota,Raize 1.0T GR CVT Tw o Tone New  2021,Bensin (ICE),509
2022-06-01,Toyota,Raize 1.0T GR TSS CVT One Tone New  2021,Bensin (ICE),98
2022-06-01,Toyota,Raize 1.0T GR TSS CVT Tw o Tone New  2021,Bensin (ICE),289
2022-06-01,Toyota,Raize 1.2T G CVT New  2021,Bensin (ICE),432
2022-06-01,Toyota,Raize 1.2T G New  2021,Bensin (ICE),36
2022-06-01,Toyota,Sienta Q 1.5 CVT,Bensin (ICE),5
2022-06-01,Toyota,Sienta V  1.5 CVT,Bensin (ICE),3
2022-06-01,Toyota,Sienta V  1.5 CVT Welcab,Bensin (ICE),3
2022-06-01,Toyota,Supra 3.0 A/T,Bensin (ICE),0
2022-06-01,Toyota,VIOS 1.5 E,Bensin (ICE),0
2022-06-01,Toyota,VIOS 1.5 G,Bensin (ICE),1
2022-06-01,Toyota,VIOS 1.5 G A/T FMC,Bensin (ICE),0
2022-06-01,Toyota,Vellflre 2.5,Bensin (ICE),24
2022-06-01,Toyota,Vios  G AT,Bensin (ICE),21
2022-06-01,Toyota,Voxy  2.0 AT,Bensin (ICE),186
2022-06-01,Ud Trucks,CDE25062R,Bensin (ICE),7
2022-06-01,Ud Trucks,CDE28062R,Bensin (ICE),1
2022-06-01,Ud Trucks,CGE37084R,Bensin (ICE),1
2022-06-01,Ud Trucks,CKE25042R,Bensin (ICE),0
2022-06-01,Ud Trucks,CWE28064R,Bensin (ICE),16
2022-06-01,Ud Trucks,CWE37064R,Bensin (ICE),1
2022-06-01,Ud Trucks,GKE28042T,Bensin (ICE),0
2022-06-01,Ud Trucks,GWE28064T,Bensin (ICE),0
2022-06-01,Ud Trucks,GWE35064T,Bensin (ICE),5
2022-06-01,Ud Trucks,GWE37064T,Bensin (ICE),0
2022-06-01,Ud Trucks,GWE41064T,Bensin (ICE),0
2022-06-01,Ud Trucks,RKE15042R,Bensin (ICE),38
2022-06-01,Volkswagen,Polo 1.2 GT TSI AT,Bensin (ICE),5
2022-06-01,Volkswagen,T-Cross  1.0 TSI AT,Bensin (ICE),0
2022-06-01,Volkswagen,Tiguan Allspace 1.4 TSI AT,Bensin (ICE),24
2022-06-01,Wuling,Air EV  Long Range,Elektrik (BEV),0
2022-06-01,Wuling,Air EV  Standard Range,Elektrik (BEV),0
2022-06-01,Wuling,Almaz  1.5E T CVT,Bensin (ICE),3
2022-06-01,Wuling,Almaz  1.5E+ T CVT,Bensin (ICE),4
2022-06-01,Wuling,Almaz  1.5SE T CVT,Bensin (ICE),19
2022-06-01,Wuling,Almaz  1.5SE T MT,Bensin (ICE),3
2022-06-01,Wuling,Almaz  RS 1.5T EX,Bensin (ICE),9
2022-06-01,Wuling,Almaz  RS 1.5T Pro,Bensin (ICE),17
2022-06-01,Wuling,Almaz  RS Hybrid,Hybrid (HEV),0
2022-06-01,Wuling,Confero S 1.5,Bensin (ICE),460
2022-06-01,Wuling,Confero S 1.5C,Bensin (ICE),286
2022-06-01,Wuling,Confero S 1.5L,Bensin (ICE),30
2022-06-01,Wuling,Confero S 1.5L ACT,Bensin (ICE),2
2022-06-01,Wuling,Cortez  1.5 CE,Bensin (ICE),81
2022-06-01,Wuling,Cortez  1.5 EX,Bensin (ICE),255
2022-06-01,Wuling,Cortez  1.5C T CVT,Bensin (ICE),0
2022-06-01,Wuling,Cortez  1.5C T MT,Bensin (ICE),11
2022-06-01,Wuling,Cortez  1.5L T CVT,Bensin (ICE),4
2022-06-01,Wuling,Cortez  1.5S T CVT,Bensin (ICE),7
2022-06-01,Wuling,Cortez  1.5S T MT,Bensin (ICE),8
2022-06-01,Wuling,Formo 1.2,Bensin (ICE),11
2022-06-01,Wuling,Formo 1.2 BV,Bensin (ICE),26
2022-06-01,Wuling,Formo Max  1.5 MT,Bensin (ICE),0
2022-07-01,Audi,A5 2.0 TFSI,Bensin (ICE),1
2022-07-01,Audi,A5 2.0 TFSI A/T SB,Bensin (ICE),0
2022-07-01,Audi,A6 2.0TFSI AT,Bensin (ICE),0
2022-07-01,Audi,Q3 1.4 TFSI A/T,Bensin (ICE),0
2022-07-01,Audi,Q5 2.0 TFSI AT,Bensin (ICE),0
2022-07-01,Audi,Q7 3.0 TFSI AT,Bensin (ICE),0
2022-07-01,Audi,Q8 3.0 TFSI A/T,Bensin (ICE),4
2022-07-01,Audi,RS4 2.9 TFSI A/T,Bensin (ICE),1
2022-07-01,Audi,RS5 2.9 TFSI A/T,Bensin (ICE),0
2022-07-01,BMW,218i Gran Coupe,Bensin (ICE),30
2022-07-01,BMW,220i Coupe A/T,Bensin (ICE),0
2022-07-01,BMW,320i CKD A/T,Bensin (ICE),18
2022-07-01,BMW,320i CKD-A7 A/T,Bensin (ICE),0
2022-07-01,BMW,330i CKD A/T,Bensin (ICE),40
2022-07-01,BMW,330i CKD B7 A/T,Bensin (ICE),0
2022-07-01,BMW,430i Convertible A/T,Bensin (ICE),2
2022-07-01,BMW,430i Coupe A/T,Bensin (ICE),5
2022-07-01,BMW,520i G30 CKD A/T,Bensin (ICE),2
2022-07-01,BMW,530i CKD A/T,Bensin (ICE),19
2022-07-01,BMW,530i Touring RHD A/T,Bensin (ICE),17
2022-07-01,BMW,72AG 520I,Bensin (ICE),2
2022-07-01,BMW,730Li G12 CKD A/T,Bensin (ICE),16
2022-07-01,BMW,740Li A/T,Bensin (ICE),0
2022-07-01,BMW,740Li G12 CKD A/T,Bensin (ICE),10
2022-07-01,BMW,840i Coupe A/T,Bensin (ICE),1
2022-07-01,BMW,840i Gran Coupe A/T,Bensin (ICE),1
2022-07-01,BMW,M135i xDrive A/T,Bensin (ICE),1
2022-07-01,BMW,M3 A/T,Bensin (ICE),10
2022-07-01,BMW,M4 CSL A/T,Bensin (ICE),0
2022-07-01,BMW,M4 Coupe A/T,Bensin (ICE),4
2022-07-01,BMW,M5 A/T,Bensin (ICE),0
2022-07-01,BMW,X1 sDrive18i F48 A/T,Bensin (ICE),22
2022-07-01,BMW,X2 sDrive18i A/T,Bensin (ICE),0
2022-07-01,BMW,X3 M A/T,Bensin (ICE),0
2022-07-01,BMW,X3 M RHD A/T,Bensin (ICE),4
2022-07-01,BMW,X3 sDrive20i G01 CKD A/T,Bensin (ICE),0
2022-07-01,BMW,X3 xDrive20i A/T,Bensin (ICE),0
2022-07-01,BMW,X3 xDrive20i G01 CKD A/T,Bensin (ICE),20
2022-07-01,BMW,X3 xDrive30i G01 CKD A/T,Bensin (ICE),8
2022-07-01,BMW,X4 M A/T,Bensin (ICE),0
2022-07-01,BMW,X4 M RHD A/T,Bensin (ICE),8
2022-07-01,BMW,X4 xDrive30i A/T,Bensin (ICE),0
2022-07-01,BMW,X4 xDrive30i RHD A/T,Bensin (ICE),0
2022-07-01,BMW,X5 M A/T,Bensin (ICE),0
2022-07-01,BMW,X5 xDrive40i G05 CKD A/T,Bensin (ICE),55
2022-07-01,BMW,X6 xDrive40i A/T,Bensin (ICE),1
2022-07-01,BMW,X7 xDrive40i A/T,Bensin (ICE),0
2022-07-01,BMW,X7 xDrive40i G07 CKD A/T,Bensin (ICE),13
2022-07-01,BMW,Z4 M40i A/T,Bensin (ICE),0
2022-07-01,BMW,Z4 sDrive30i A/T,Bensin (ICE),1
2022-07-01,Brand,MODEL/TYPE,Bensin (ICE),0
2022-07-01,Brand,TYPE MODEL,Bensin (ICE),0
2022-07-01,DFSK,DXK1021TYD1 1.3T AC STD (4X2) MT,Bensin (ICE),8
2022-07-01,DFSK,DXK1021TYQ1 1.5 AC STD (4X2) MT,Bensin (ICE),289
2022-07-01,DFSK,GELORA  Blind Van (4X2) M/T,Bensin (ICE),6
2022-07-01,DFSK,GELORA  C36 MINI BUS 1.5 (4X2) M/T,Diesel,4
2022-07-01,DFSK,GELORA  EC35 BLIND VAN (4X2) A/T,Bensin (ICE),0
2022-07-01,DFSK,GELORA  EC36 MINI BUS 1.5 (4X2) A/T,Diesel,1
2022-07-01,DFSK,GLORY  560 1.5T 6M/T LUXURY,Bensin (ICE),0
2022-07-01,DFSK,GLORY  560 1.5T A/T CVT LUXURY,Bensin (ICE),21
2022-07-01,DFSK,GLORY  560 1.8 A/T CVT LUXURY,Bensin (ICE),0
2022-07-01,DFSK,GLORY  580 1.5 M/T COMFORT,Bensin (ICE),0
2022-07-01,DFSK,GLORY  580 1.5T A/T CVT COMFORT,Bensin (ICE),0
2022-07-01,DFSK,GLORY  580 1.5T A/T CVT LUXURY,Bensin (ICE),0
2022-07-01,DFSK,GLORY  580 1.5T M/T LUXURY,Bensin (ICE),0
2022-07-01,DFSK,GLORY  580 1.8 CVT LUXURY,Bensin (ICE),0
2022-07-01,DFSK,GLORY  580 1.8 M/T COMFORT,Bensin (ICE),0
2022-07-01,DFSK,GLORY  I-AUTO,Bensin (ICE),4
2022-07-01,Daihatsu,All New  Terios  IDS Custom AT,Bensin (ICE),1
2022-07-01,Daihatsu,All New  Terios  IDS Custom MT,Bensin (ICE),1
2022-07-01,Daihatsu,All New  Terios  IDS R,Bensin (ICE),380
2022-07-01,Daihatsu,All New  Terios  IDS X AT,Bensin (ICE),118
2022-07-01,Daihatsu,All New  Terios  IDS X MT,Bensin (ICE),1004
2022-07-01,Daihatsu,All New  Xenia 1.3 M MT,Bensin (ICE),16
2022-07-01,Daihatsu,All New  Xenia 1.3 R CVT,Bensin (ICE),262
2022-07-01,Daihatsu,All New  Xenia 1.3 R MT,Bensin (ICE),624
2022-07-01,Daihatsu,All New  Xenia 1.3 X CVT,Bensin (ICE),45
2022-07-01,Daihatsu,All New  Xenia 1.3 X MT,Bensin (ICE),174
2022-07-01,Daihatsu,All New  Xenia 1.5 R ASA  CVT,Bensin (ICE),0
2022-07-01,Daihatsu,All New  Xenia 1.5 R CVT,Bensin (ICE),1
2022-07-01,Daihatsu,All New  Xenia 1.5 R MT,Bensin (ICE),106
2022-07-01,Daihatsu,Gran Max  BV  1.3,Bensin (ICE),1042
2022-07-01,Daihatsu,Gran Max  BV  1.5,Bensin (ICE),1
2022-07-01,Daihatsu,Gran Max  MB 1.3 HI,Bensin (ICE),122
2022-07-01,Daihatsu,Gran Max  MB 1.3 HI  FF,Bensin (ICE),48
2022-07-01,Daihatsu,Gran Max  MB 1.5 HI,Bensin (ICE),96
2022-07-01,Daihatsu,Gran Max  PU 1.3 3-WAY,Bensin (ICE),112
2022-07-01,Daihatsu,Gran Max  PU 1.3 Gateless,Bensin (ICE),37
2022-07-01,Daihatsu,Gran Max  PU 1.3 STD,Bensin (ICE),1149
2022-07-01,Daihatsu,Gran Max  PU 1.5 3-WAY,Bensin (ICE),80
2022-07-01,Daihatsu,Gran Max  PU 1.5 Gateless,Bensin (ICE),38
2022-07-01,Daihatsu,Gran Max  PU 1.5 Gateless  Box,Bensin (ICE),10
2022-07-01,Daihatsu,Gran Max  PU 1.5 STD,Bensin (ICE),2474
2022-07-01,Daihatsu,Grand New  Xenia 1.3 X MT,Bensin (ICE),91
2022-07-01,Daihatsu,Luxio 1.5 AK MT,Bensin (ICE),3
2022-07-01,Daihatsu,Luxio 1.5 D (New ),Bensin (ICE),33
2022-07-01,Daihatsu,Luxio 1.5 X AT (New ),Bensin (ICE),20
2022-07-01,Daihatsu,Luxio 1.5 X MT (New ),Bensin (ICE),75
2022-07-01,Daihatsu,New  Ayla 1.0 D (MC 2020),Bensin (ICE),1
2022-07-01,Daihatsu,New  Ayla 1.0 D+ (MC 2020),Bensin (ICE),434
2022-07-01,Daihatsu,New  Ayla 1.0 X AT (MC 2020),Bensin (ICE),259
2022-07-01,Daihatsu,New  Ayla 1.0 X MT (MC 2020),Bensin (ICE),442
2022-07-01,Daihatsu,New  Ayla 1.2 R AT (MC 2020),Bensin (ICE),214
2022-07-01,Daihatsu,New  Ayla 1.2 R MT (MC 2020),Bensin (ICE),593
2022-07-01,Daihatsu,New  Ayla 1.2 X AT (MC 2020),Bensin (ICE),132
2022-07-01,Daihatsu,New  Ayla 1.2 X MT (MC 2020),Bensin (ICE),179
2022-07-01,Daihatsu,New  Sigra 1.0 D MT,Bensin (ICE),0
2022-07-01,Daihatsu,New  Sigra 1.0 D MT 2022,Bensin (ICE),691
2022-07-01,Daihatsu,New  Sigra 1.0 M MT,Bensin (ICE),0
2022-07-01,Daihatsu,New  Sigra 1.0 M MT 2022,Bensin (ICE),720
2022-07-01,Daihatsu,New  Sigra 1.2 R AT,Bensin (ICE),0
2022-07-01,Daihatsu,New  Sigra 1.2 R AT 2022,Bensin (ICE),312
2022-07-01,Daihatsu,New  Sigra 1.2 R MT,Bensin (ICE),0
2022-07-01,Daihatsu,New  Sigra 1.2 R MT 2022,Bensin (ICE),2175
2022-07-01,Daihatsu,New  Sigra 1.2 X AT,Bensin (ICE),0
2022-07-01,Daihatsu,New  Sigra 1.2 X AT 2022,Bensin (ICE),98
2022-07-01,Daihatsu,New  Sigra 1.2 X MT,Bensin (ICE),0
2022-07-01,Daihatsu,New  Sigra 1.2 X MT 2022,Bensin (ICE),319
2022-07-01,Daihatsu,New  Sirion 1.3 CVT 2022,Bensin (ICE),30
2022-07-01,Daihatsu,New  Sirion 1.3 MT 2022,Bensin (ICE),30
2022-07-01,Daihatsu,Rocky  1.0 R ASA  CVT,Bensin (ICE),35
2022-07-01,Daihatsu,Rocky  1.0 R CVT,Bensin (ICE),0
2022-07-01,Daihatsu,Rocky  1.0 R MT,Bensin (ICE),5
2022-07-01,Daihatsu,Rocky  1.2 M CVT,Bensin (ICE),148
2022-07-01,Daihatsu,Rocky  1.2 M MT,Bensin (ICE),74
2022-07-01,Daihatsu,Rocky  1.2 X CVT,Bensin (ICE),429
2022-07-01,Daihatsu,Rocky  1.2 X MT,Bensin (ICE),452
2022-07-01,Faw,Chassis  (DD130CG),Bensin (ICE),2
2022-07-01,Faw,Chassis  (FD280CG),Bensin (ICE),2
2022-07-01,Faw,Chassis  (FD336CG),Bensin (ICE),0
2022-07-01,Faw,Chassis  (HD310CG),Bensin (ICE),0
2022-07-01,Faw,Chassis  (HD360CG),Bensin (ICE),0
2022-07-01,Faw,Chassis  (HD380CG),Bensin (ICE),0
2022-07-01,Faw,Damp Truck (FD 280DT),Diesel,0
2022-07-01,Faw,Damp Truck (FD 290DT),Diesel,0
2022-07-01,Faw,Damp Truck (FD336DT),Diesel,0
2022-07-01,Faw,Damp Truck (FD340DT),Diesel,5
2022-07-01,Faw,Damp Truck (HD360DT),Diesel,0
2022-07-01,Faw,Damp Truck (HD380DT),Diesel,0
2022-07-01,Faw,Mixer Truck (DB130MT),Diesel,0
2022-07-01,Faw,Mixer Truck (FD280MT),Diesel,0
2022-07-01,Faw,TRACTOR HEAD (FD550TH),Bensin (ICE),0
2022-07-01,Faw,Tractor Head (DB300TH),Bensin (ICE),0
2022-07-01,Faw,Tractor Head (FD336TH),Bensin (ICE),0
2022-07-01,Faw,Tractor Head (FD350TH),Bensin (ICE),1
2022-07-01,Faw,Tractor Head (FD420TH),Bensin (ICE),3
2022-07-01,Hino,115HD STD,Bensin (ICE),15
2022-07-01,Hino,115LD STD,Bensin (ICE),79
2022-07-01,Hino,115SD STD,Bensin (ICE),105
2022-07-01,Hino,115SDB STD,Bensin (ICE),0
2022-07-01,Hino,136HD,Bensin (ICE),182
2022-07-01,Hino,136HDL,Bensin (ICE),119
2022-07-01,Hino,136HDX,Bensin (ICE),430
2022-07-01,Hino,136MD STD,Bensin (ICE),82
2022-07-01,Hino,136MDB L STD,Bensin (ICE),13
2022-07-01,Hino,A  215,Bensin (ICE),13
2022-07-01,Hino,AK240 STD,Bensin (ICE),0
2022-07-01,Hino,Dutro 110 SD STD,Bensin (ICE),0
2022-07-01,Hino,Dutro 110 SD-LB,Bensin (ICE),0
2022-07-01,Hino,Dutro 130 HD STD,Bensin (ICE),0
2022-07-01,Hino,Dutro 130 HD STD 6.4,Bensin (ICE),0
2022-07-01,Hino,FB 130,Bensin (ICE),4
2022-07-01,Hino,FC 190 J,Bensin (ICE),0
2022-07-01,Hino,FC Bus  R,Diesel,5
2022-07-01,Hino,FG 235 JJ,Bensin (ICE),0
2022-07-01,Hino,FG 235 JK,Bensin (ICE),0
2022-07-01,Hino,FG 235 JL,Bensin (ICE),0
2022-07-01,Hino,FG 235 JP,Bensin (ICE),0
2022-07-01,Hino,FG 235 JS,Bensin (ICE),0
2022-07-01,Hino,FG 235 JU,Bensin (ICE),0
2022-07-01,Hino,FG 235 TH,Bensin (ICE),0
2022-07-01,Hino,FG 240 JP,Bensin (ICE),0
2022-07-01,Hino,FG 245 JK,Bensin (ICE),0
2022-07-01,Hino,FG 260 JJ,Bensin (ICE),46
2022-07-01,Hino,FG 260 JK,Bensin (ICE),25
2022-07-01,Hino,FG 260 JL,Bensin (ICE),24
2022-07-01,Hino,FG 260 JM (EIV),Bensin (ICE),2
2022-07-01,Hino,FG 260 JP,Bensin (ICE),64
2022-07-01,Hino,FG 260 JS,Bensin (ICE),42
2022-07-01,Hino,FG 260 JU,Bensin (ICE),5
2022-07-01,Hino,FG 260 TH,Bensin (ICE),61
2022-07-01,Hino,FL 235 JN,Bensin (ICE),0
2022-07-01,Hino,FL 235 JW,Bensin (ICE),0
2022-07-01,Hino,FL 245 JN,Bensin (ICE),0
2022-07-01,Hino,FL 245 JW,Bensin (ICE),0
2022-07-01,Hino,FL 260 JN,Bensin (ICE),63
2022-07-01,Hino,FL 260 JT,Bensin (ICE),0
2022-07-01,Hino,FL 260 JW,Bensin (ICE),0
2022-07-01,Hino,FL 260 JW (EIV),Bensin (ICE),209
2022-07-01,Hino,FL 280 JT,Bensin (ICE),23
2022-07-01,Hino,FL 280 JW,Bensin (ICE),69
2022-07-01,Hino,FL 285 TH ABS,Bensin (ICE),0
2022-07-01,Hino,FLX 260 JW,Bensin (ICE),0
2022-07-01,Hino,FLX 280 JW,Bensin (ICE),0
2022-07-01,Hino,FM 260 JD,Bensin (ICE),0
2022-07-01,Hino,FM 260 JD (EIV),Bensin (ICE),6
2022-07-01,Hino,FM 260 JM,Bensin (ICE),0
2022-07-01,Hino,FM 260 JW,Bensin (ICE),0
2022-07-01,Hino,FM 265 TH,Bensin (ICE),0
2022-07-01,Hino,FM 280 JD,Bensin (ICE),813
2022-07-01,Hino,FM 280 JM,Bensin (ICE),12
2022-07-01,Hino,FM 280 JW,Bensin (ICE),84
2022-07-01,Hino,FM 280 TH,Bensin (ICE),7
2022-07-01,Hino,FM 285 JD,Bensin (ICE),0
2022-07-01,Hino,FM 285 TH,Bensin (ICE),2
2022-07-01,Hino,FM 340 PD,Bensin (ICE),12
2022-07-01,Hino,FM 340 PL,Bensin (ICE),14
2022-07-01,Hino,FM 340 TH,Bensin (ICE),29
2022-07-01,Hino,FM 350 PD,Bensin (ICE),0
2022-07-01,Hino,FM 350 PL,Bensin (ICE),0
2022-07-01,Hino,FM 350 TH,Bensin (ICE),0
2022-07-01,Hino,FMX 280 TH,Bensin (ICE),0
2022-07-01,Hino,GB150,Bensin (ICE),0
2022-07-01,Hino,New  110 LD,Bensin (ICE),0
2022-07-01,Hino,New  110 LDL,Bensin (ICE),2
2022-07-01,Hino,New  110 SDB,Bensin (ICE),1
2022-07-01,Hino,New  110 SDBL,Bensin (ICE),0
2022-07-01,Hino,New  110 SDL,Bensin (ICE),0
2022-07-01,Hino,New  110 SDR,Bensin (ICE),2
2022-07-01,Hino,New  130 HD Cargo,Bensin (ICE),1
2022-07-01,Hino,New  130 HDL Cargo,Bensin (ICE),1
2022-07-01,Hino,New  130 MD,Bensin (ICE),3
2022-07-01,Hino,New  130 MDL,Bensin (ICE),0
2022-07-01,Hino,R 260,Bensin (ICE),41
2022-07-01,Hino,RK280 STD,Bensin (ICE),0
2022-07-01,Hino,RM280 STD,Bensin (ICE),13
2022-07-01,Hino,RN 285,Bensin (ICE),15
2022-07-01,Hino,SG 260 TH,Bensin (ICE),0
2022-07-01,Hino,SG 280 TH,Bensin (ICE),72
2022-07-01,Hino,SG 285 TH,Bensin (ICE),0
2022-07-01,Hino,SV1E,Bensin (ICE),5
2022-07-01,Hino,ZS4141,Bensin (ICE),9
2022-07-01,Hino,ZY  - HR,Bensin (ICE),8
2022-07-01,Honda,All New  City,Bensin (ICE),20
2022-07-01,Honda,All New  Civic,Bensin (ICE),87
2022-07-01,Honda,BR-V  E Prestige,Bensin (ICE),588
2022-07-01,Honda,BR-V  E+,Bensin (ICE),207
2022-07-01,Honda,BR-V  Prestige-HS,Bensin (ICE),465
2022-07-01,Honda,BR-V  S,Bensin (ICE),0
2022-07-01,Honda,Brio RS,Bensin (ICE),1056
2022-07-01,Honda,Brio SATYA  E,Bensin (ICE),2772
2022-07-01,Honda,Brio SATYA  S,Bensin (ICE),18
2022-07-01,Honda,CITY  HB RS,Bensin (ICE),58
2022-07-01,Honda,CITY  HB RS-HS,Bensin (ICE),117
2022-07-01,Honda,HR-V  E,Bensin (ICE),0
2022-07-01,Honda,HR-V  E+,Bensin (ICE),0
2022-07-01,Honda,HR-V  Prestige,Bensin (ICE),0
2022-07-01,Honda,New  ACCORD VTi-L,Bensin (ICE),0
2022-07-01,Honda,New  CR-V,Bensin (ICE),50
2022-07-01,Honda,New  CR-V  Prestige,Bensin (ICE),630
2022-07-01,Honda,New  CR-V  T,Bensin (ICE),56
2022-07-01,Honda,New  HR-V  E,Bensin (ICE),388
2022-07-01,Honda,New  HR-V  RS,Bensin (ICE),724
2022-07-01,Honda,New  HR-V  S,Bensin (ICE),63
2022-07-01,Honda,New  HR-V  SE,Bensin (ICE),2282
2022-07-01,Honda,New  Mobilio E,Bensin (ICE),0
2022-07-01,Honda,New  Mobilio S,Bensin (ICE),18
2022-07-01,Honda,Odyssey  Prestige,Bensin (ICE),0
2022-07-01,Honda,WR-V  E,Bensin (ICE),0
2022-07-01,Honda,WR-V  RS,Bensin (ICE),0
2022-07-01,Honda,WR-V  RS - HS,Bensin (ICE),0
2022-07-01,Hyundai,Creta Active 1.5 MT,Bensin (ICE),3
2022-07-01,Hyundai,Creta Prime 1.5 IVT,Bensin (ICE),272
2022-07-01,Hyundai,Creta Prime 1.5 IVT Tw o Tone,Bensin (ICE),643
2022-07-01,Hyundai,Creta Style 1.5 IVT,Bensin (ICE),242
2022-07-01,Hyundai,Creta Trend 1.5 IVT,Bensin (ICE),172
2022-07-01,Hyundai,Creta Trend 1.5 MT,Bensin (ICE),2
2022-07-01,Hyundai,Genesis  G80 EV,Bensin (ICE),0
2022-07-01,Hyundai,Grand i10,Bensin (ICE),0
2022-07-01,Hyundai,H-100 Chs,Bensin (ICE),0
2022-07-01,Hyundai,H-100 PU,Bensin (ICE),0
2022-07-01,Hyundai,Ioniq EV  Prime,Elektrik (BEV),0
2022-07-01,Hyundai,Ioniq EV  Signature,Elektrik (BEV),0
2022-07-01,Hyundai,Ioniq5 Prime Extended,Hybrid (HEV),27
2022-07-01,Hyundai,Ioniq5 Prime Reguler,Hybrid (HEV),5
2022-07-01,Hyundai,Ioniq5 Signature Extended,Hybrid (HEV),77
2022-07-01,Hyundai,Ioniq5 Signature Reguler,Hybrid (HEV),8
2022-07-01,Hyundai,Kona EV,Bensin (ICE),0
2022-07-01,Hyundai,Palisade 2.2 CRDi,Bensin (ICE),155
2022-07-01,Hyundai,Palisade 2.2 CRDi AWD,Bensin (ICE),18
2022-07-01,Hyundai,Santa Fe D2.2 8DCT Prime,Bensin (ICE),14
2022-07-01,Hyundai,Santa Fe D2.2 8DCT Signature,Bensin (ICE),64
2022-07-01,Hyundai,Santa Fe D2.2 8DCT Style,Bensin (ICE),0
2022-07-01,Hyundai,Santa Fe G2.5 6AT Prime,Bensin (ICE),16
2022-07-01,Hyundai,Santa Fe G2.5 6AT Signature,Bensin (ICE),24
2022-07-01,Hyundai,Santa Fe G2.5 6AT Style,Bensin (ICE),0
